model,horizon,item_id,n,mae,rmse,mase,rmsse,mean_actual,mean_pred,scaled_ok
Chronos2-COV,48,F_BLOCK,1139,0.37170622269661413,0.8383680571956277,0.6376208107487256,0.695965342535806,0.716865671641791,0.5292789602195934,True
Chronos2-COV,48,GJBC_BLOCK_1_A1_BOYS,1139,0.07998091718834466,0.11601535676640821,0.6018111343136977,0.5407698180537338,0.15848990342405617,0.1455208546399442,True
Chronos2-COV,48,GJBC_BLOCK_1_A2_GIRLS,1139,0.07623564970163632,0.11988685544892033,0.5598336862676874,0.5602827028033853,0.16414398595259,0.14309548330186647,True
Chronos2-COV,48,GJBC_BLOCK_1_A3,1139,0.10159481400429313,0.14814629904923762,0.602571855966096,0.5396162651263547,0.18919227392449517,0.1658131474787672,True
Chronos2-COV,48,GJBC_BLOCK_1_A4_RO,1139,0.004009679635129975,0.019004883609633365,0.06723465272046762,0.09576238646163583,0.00398595258999122,8.938814419046979e-05,True
Chronos2-COV,48,GJBC_BLOCK_2_A1,1138,0.11718657447866482,0.20950037341946867,0.5624444686414406,0.5925014671391688,0.4074692442882249,0.40638061817113463,True
Chronos2-COV,48,GJBC_LAW_BLOCK_3_A4_BOYS,1139,0.5878496302922008,0.9742986766011418,0.7098896442450288,0.6082388641196687,1.2830465320456539,1.1044584167328082,True
Chronos2-COV,48,GJBC_LAW_BLOCK_3__A1,1133,0.3834774782867002,1.4397212422704058,1.5553154683179518,1.3088528381452766,0.6342365401588703,0.39316597179775203,True
Chronos2-COV,48,GJBC_LAW_BLOCK_3__A2,1139,0.17765528495108693,0.3498387443187837,0.41598061693437455,0.19088631208350296,0.4311676909569798,0.4756296569051399,True
Chronos2-COV,48,GJBC_LAW_BLOCK_3__A3_GIRLS,1139,0.15187946225384855,0.20662207337642702,0.5954733980471723,0.45620828139936137,0.33749780509218613,0.3712448344563475,True
Chronos2-COV,48,G_BLOCK,1139,0.3505099369047816,0.7655342109076322,0.6947245429538697,0.6712640733150572,1.0233450395083408,1.094344830936879,True
Chronos2-COV,48,I&H_BLOCK,1139,0.3135670194304544,1.5126127691210354,0.8309927095336369,1.4388542794067645,0.3123090430201932,0.013591376585432895,True
Chronos2-COV,48,INFORMATION_CENTRE,1139,0.017696550768604654,0.07045989814932052,2.0627984732618567,1.1811092719388225,0.017383669885864792,0.0006614916306234328,True
Chronos2-COV,48,IT_BLOCK,1139,0.06336744078798866,0.12945297960595492,1.0854362967409243,0.8016522358359934,0.09395083406496928,0.06244630325843986,True
Chronos2-COV,48,ME_WORKSHOP_BLOCK,1139,0.02593921032479921,0.04765769219348594,0.15655166744622454,0.06437790361355249,0.036523266022827044,0.024153508118388945,True
Chronos2-COV,48,MM_BLOCK,1139,0.243166228600821,0.37786737812575016,0.5496816130369007,0.48610303470252025,1.1396049165935032,1.1840325658838409,True
Chronos2-COV,48,MRD_BLOCK,1139,0.7876418602351455,1.3474649991059053,0.6544476440201532,0.4689515993671867,1.4137137840210712,1.060755261943673,True
Chronos2-COV,48,NBX,1133,0.34122069154812606,0.8591538477603201,0.8058040920745124,0.8459537935654907,0.7871138570167696,0.6932362924869988,True
Chronos2-COV,48,NEW_BLOCK,1139,0.035696362611805796,0.06484048046949754,0.5163201574942946,0.4869114450281137,0.17575065847234417,0.16778763379048003,True
Chronos2-COV,48,NEW_BLOCK_RO,1139,0.0004390052047413401,0.0019414131761113975,0.21859109675646168,0.058665337720722056,0.00038630377524143984,6.279823420564395e-05,True
Chronos2-COV,48,TECH_PARK,1139,0.17854641516235858,0.3383938903768185,0.5207300499172632,0.3386855708964828,0.4035557506584723,0.40955995741489165,True
Chronos2-COV,72,BE_BLOCK_OHT,1715,0.7321613111551579,1.2111737952975905,0.772264507932731,0.7581755926086203,1.9161574344023324,1.5634589943176804,True
Chronos2-COV,72,BE_BLOCK_RO,1715,0.007863393491541332,0.014187518634637694,0.5953929344258025,0.22739654732645323,0.01113119533527697,0.008029476845903057,True
Chronos2-COV,72,CRICKET_GROUND_OHT,1715,0.009560289493237919,0.035419812819217855,0.16975902013929678,0.2759430715660463,0.00917201166180758,0.000899178774772163,True
Chronos2-COV,72,F_BLOCK,1715,0.37553040557839085,0.8443825365325838,0.6441369270558467,0.700833412707807,0.7209271137026239,0.5265899721109485,True
Chronos2-COV,72,GJBC_BLOCK_1_A1_BOYS,1715,0.08058085903377644,0.11694353054281606,0.6062948200552155,0.5450537670259874,0.158600583090379,0.1449181195250753,True
Chronos2-COV,72,GJBC_BLOCK_1_A2_GIRLS,1715,0.07725566237035367,0.12105289265694881,0.5673043190360548,0.5656662492294314,0.16416909620991255,0.1418573863391626,True
Chronos2-COV,72,GJBC_BLOCK_1_A3,1715,0.10276722664648867,0.1499084886029693,0.6094952899027467,0.5459822951562573,0.18946938775510205,0.1652975278458512,True
Chronos2-COV,72,GJBC_BLOCK_1_A4_RO,1715,0.004272145952779594,0.02163678499436513,0.07159864566716136,0.10891495139121075,0.0042507288629737615,8.268781894215168e-05,True
Chronos2-COV,72,GJBC_BLOCK_2_A1,1713,0.1180455556235255,0.21004872605449418,0.566528547854477,0.5940210892371408,0.405563339171045,0.4016665932436958,True
Chronos2-COV,72,GJBC_LAW_BLOCK_3_A4_BOYS,1715,0.594989108473497,0.9824886559756253,0.7185137107689399,0.6133674687342162,1.2839475218658893,1.1014185062650341,True
Chronos2-COV,72,GJBC_LAW_BLOCK_3__A1,1706,0.3817996070833587,1.4358236615025075,1.548561558465219,1.3059151698390328,0.6290328253223916,0.39212939567680516,True
Chronos2-COV,72,GJBC_LAW_BLOCK_3__A2,1715,0.18295496963342495,0.35651169763596396,0.4283392757842004,0.19448905863110008,0.427399416909621,0.4768841119097551,True
Chronos2-COV,72,GJBC_LAW_BLOCK_3__A3_GIRLS,1715,0.15520881246060741,0.21046985589781594,0.6084683277580006,0.46464253679674833,0.3349037900874635,0.37448599764278956,True
Chronos2-COV,72,G_BLOCK,1715,0.3583104812188329,0.7692861629625255,0.7101535961808877,0.6743661954906621,1.0166763848396503,1.0934499764233914,True
Chronos2-COV,72,I&H_BLOCK,1715,0.3002251956716571,1.4759725029787372,0.7960134102861158,1.4081064022555512,0.29879883381924194,0.012392771808816115,True
Chronos2-COV,72,INFORMATION_CENTRE,1715,0.017555843545596386,0.07012545857612593,2.044943486208696,1.1748437177524804,0.017247813411078717,0.0006109903634419942,True
Chronos2-COV,72,IT_BLOCK,1715,0.06323488151019238,0.13067545708908185,1.0834502655846738,0.8093676018478214,0.09289795918367347,0.060476809481577,True
Chronos2-COV,72,ME_WORKSHOP_BLOCK,1715,0.025692320849735606,0.04670973835009542,0.15505740715167823,0.06310251866066091,0.0361399416909621,0.024369391169040612,True
Chronos2-COV,72,MM_BLOCK,1715,0.24332226256378883,0.37700056397517345,0.5500198249342092,0.4849916082210457,1.136932944606414,1.182022183838113,True
Chronos2-COV,72,MRD_BLOCK,1715,0.8076002763561883,1.3610858695324275,0.671048508007015,0.47381791405185575,1.4237551020408161,1.0446610641549001,True
Chronos2-COV,72,NBX,1706,0.33361894765115424,0.8428764031424847,0.7878966997323712,0.8304008622015063,0.7730070339976554,0.6966238287206551,True
Chronos2-COV,72,NEW_BLOCK,1715,0.035884600775582455,0.06490905678382458,0.5190046513309904,0.487354954764314,0.17590087463556853,0.1669914254815516,True
Chronos2-COV,72,NEW_BLOCK_RO,1715,0.0004149483591684686,0.0019276430778819248,0.20654841032932383,0.058237057557242074,0.00037900874635568517,4.380443116443628e-05,True
Chronos2-COV,72,TECH_PARK,1715,0.17943039524381432,0.3402764733907523,0.5232978827230007,0.34047771269291055,0.40137609329446067,0.40713051745217327,True
Chronos2-COV,168,BE_BLOCK_OHT,4019,0.7250429831413703,1.1865478676938277,0.7647407539415982,0.7427014357843837,1.8786290121920877,1.523814945041199,True
Chronos2-COV,168,BE_BLOCK_RO,4019,0.008062280461912348,0.014219036697667097,0.6103029603150817,0.22792165314496346,0.01094302065190346,0.00700345087083185,True
Chronos2-COV,168,CRICKET_GROUND_OHT,4019,0.009027551781663288,0.031939341789827214,0.1605921886247301,0.2490651704911297,0.008621547648668822,0.0009982772885225519,True
Chronos2-COV,168,F_BLOCK,4019,0.3564400594751762,0.7629881703105021,0.6113251112932419,0.6328950837675349,0.712963423737248,0.5169718258933779,True
Chronos2-COV,168,GJBC_BLOCK_1_A1_BOYS,4019,0.082944417560937,0.11987836839822413,0.6239898187019978,0.5585245576062452,0.15860413038069174,0.14522740896119202,True
Chronos2-COV,168,GJBC_BLOCK_1_A2_GIRLS,4019,0.08050149219150002,0.12470920385858941,0.5910372849540694,0.5824270034777181,0.16429957700920625,0.1410633478481457,True
Chronos2-COV,168,GJBC_BLOCK_1_A3,4019,0.10513764464304975,0.1530316955319563,0.6234356455070482,0.5571018084774019,0.18890768847972134,0.1653193906950666,True
Chronos2-COV,168,GJBC_BLOCK_1_A4_RO,4019,0.004179588176981384,0.020154455285107255,0.06999355774965345,0.10126268101282401,0.0041602388653894,7.41519085034259e-05,True
Chronos2-COV,168,GJBC_BLOCK_2_A1,4013,0.11972726098103266,0.2126520145882764,0.5745521704522596,0.6013189327230745,0.3998504859207575,0.3966752754470044,True
Chronos2-COV,168,GJBC_LAW_BLOCK_3_A4_BOYS,4019,0.6115206028353845,0.9968999027837254,0.7385108881705094,0.62232516200536,1.2819656631002738,1.0912964247921624,True
Chronos2-COV,168,GJBC_LAW_BLOCK_3__A1,3995,0.4124254507223268,1.5735692798974668,1.6731986996120458,1.4301648158714533,0.6534518147684606,0.3886436346288915,True
Chronos2-COV,168,GJBC_LAW_BLOCK_3__A2,4019,0.19168552786860782,0.3761062829221287,0.44849865936126787,0.20492736374311293,0.41123413784523516,0.4782253225501066,True
Chronos2-COV,168,GJBC_LAW_BLOCK_3__A3_GIRLS,4019,0.16600952757193868,0.22635013868991638,0.6505737454608194,0.49933240955660524,0.323018163722319,0.38219136229184886,True
Chronos2-COV,168,G_BLOCK,4019,0.3680169081646401,0.7825543252174988,0.7294475008729396,0.6854212324127162,1.0174222443393879,1.0982886199246416,True
Chronos2-COV,168,I&H_BLOCK,4019,0.3065909241987835,1.4573473686011513,0.8134393106463588,1.3953346033128422,0.30510077133615326,0.012475613082899743,True
Chronos2-COV,168,INFORMATION_CENTRE,4019,0.01568984053138218,0.06524842284753252,1.820335580736386,1.0914592548236057,0.015349589450111969,0.0006192544784325514,True
Chronos2-COV,168,IT_BLOCK,4019,0.06194620308518395,0.12973811913137512,1.0622608152137523,0.8040033521080667,0.09161731774073154,0.0577440790032111,True
Chronos2-COV,168,ME_WORKSHOP_BLOCK,4019,0.025220803498265217,0.04507059409736805,0.15217134420955,0.060851528132005187,0.03508584224931575,0.024994136220107002,True
Chronos2-COV,168,MM_BLOCK,4019,0.25028312616307924,0.38723628528451,0.5657497308378624,0.4981429297643951,1.1247001741726799,1.1783035484289286,True
Chronos2-COV,168,MRD_BLOCK,4019,0.8197265100769808,1.3715451525979834,0.6809715612805607,0.4773498072827333,1.4343468524508582,1.0274203305192242,True
Chronos2-COV,168,NBX,3998,0.3094988746986561,0.6418865332861237,0.7307164517267858,0.6308564203087197,0.7322611305652826,0.6970095779074019,True
Chronos2-COV,168,NEW_BLOCK,4019,0.03600940564721934,0.06569076842801858,0.5208704809710498,0.4932659547061519,0.17475491415775066,0.1660870247221343,True
Chronos2-COV,168,NEW_BLOCK_RO,4019,0.00038694555611187663,0.0019205610542082161,0.1927001586066732,0.05804714132320155,0.0003732271709380443,1.824790420454217e-05,True
Chronos2-COV,168,TECH_PARK,4019,0.17417462268377545,0.33313528458298064,0.5079425319293722,0.3331275640756982,0.39104005971634737,0.4027720651065393,True
Chronos2-ZS,6,BE_BLOCK_OHT,142,0.6406146940043276,0.9905514039424992,0.6754155154054844,0.6197546735166262,1.7737323943661973,1.711090218013441,True
Chronos2-ZS,6,BE_BLOCK_RO,142,0.005576202258939894,0.009721014749218273,0.4225475212478323,0.15631968633482737,0.009788732394366197,0.008708101493949202,True
Chronos2-ZS,6,CRICKET_GROUND_OHT,142,0.013651792134460012,0.05309879825154585,0.24179815390021406,0.4133745114340275,0.013380281690140848,0.0008578234693219125,True
Chronos2-ZS,6,F_BLOCK,142,0.27616014749231477,0.5955831830678917,0.47357544266409807,0.49326134914813835,0.6871126760563381,0.5661570538937206,True
Chronos2-ZS,6,GJBC_BLOCK_1_A1_BOYS,142,0.06409562227381786,0.09078771448092295,0.4824741305887128,0.42331022335229723,0.15492957746478872,0.14315824572679023,True
Chronos2-ZS,6,GJBC_BLOCK_1_A2_GIRLS,142,0.052616798248089534,0.0764013142755538,0.38645901662487325,0.3569501698356006,0.15971830985915494,0.1508328851679681,True
Chronos2-ZS,6,GJBC_BLOCK_1_A3,142,0.08928040674244854,0.12523971488978267,0.5298517927871187,0.4562831806107871,0.18105633802816903,0.1610484045051353,True
Chronos2-ZS,6,GJBC_BLOCK_1_A4_RO,142,0.006102367951411715,0.036598941075444216,0.1023310111751752,0.18448683507212918,0.0060563380281690145,0.00016981987983585192,True
Chronos2-ZS,6,GJBC_BLOCK_2_A1,142,0.11615683079185622,0.20244180627831526,0.5576277581161962,0.5727395752855651,0.42133802816901406,0.4106227427091397,True
Chronos2-ZS,6,GJBC_LAW_BLOCK_3_A4_BOYS,142,0.5812268821454384,0.9365225653393964,0.702211206485257,0.5847245378950855,1.1424647887323942,1.0743054323632952,True
Chronos2-ZS,6,GJBC_LAW_BLOCK_3__A1,139,0.27191149156299427,0.9490661252521376,1.1125076336673303,0.8695406697690867,0.5150359712230216,0.3767386124931651,True
Chronos2-ZS,6,GJBC_LAW_BLOCK_3__A2,142,0.18305621465327035,0.39977516704084887,0.42944058626685794,0.21892388180672342,0.3630985915492958,0.375884913013015,True
Chronos2-ZS,6,GJBC_LAW_BLOCK_3__A3_GIRLS,142,0.14078501080543224,0.19432651799201897,0.5521689408024313,0.4294700772678355,0.3047887323943662,0.3263448950060656,True
Chronos2-ZS,6,G_BLOCK,142,0.34794183114884614,0.547860010092825,0.6890182090462831,0.4785080550210003,0.9742957746478871,1.0679647574122524,True
Chronos2-ZS,6,I&H_BLOCK,142,0.42744373198965907,1.585412035648757,1.12610313610903,1.4739372530368664,0.43302816901408453,0.033369275675693026,True
Chronos2-ZS,6,INFORMATION_CENTRE,142,0.014391377174728354,0.05990282632513707,1.663654071242914,0.9980915598609619,0.014084507042253521,0.00048761587904792435,True
Chronos2-ZS,6,IT_BLOCK,142,0.06340652375678782,0.11540619161134122,1.0812145747886426,0.7122155883689778,0.09190140845070423,0.0721953226594438,True
Chronos2-ZS,6,ME_WORKSHOP_BLOCK,142,0.025955958472381174,0.036973756579607296,0.15673233380123397,0.05005062905444345,0.03492957746478873,0.02833675616748736,True
Chronos2-ZS,6,MM_BLOCK,142,0.25691986159539554,0.40220754914317514,0.5809488066875899,0.5177810618727675,1.0646478873239438,1.1570557569953757,True
Chronos2-ZS,6,MRD_BLOCK,142,0.6201959884334618,1.2268123365888446,0.5150049306436355,0.42740396916838574,1.3928873239436619,1.1337210871803929,True
Chronos2-ZS,6,NBX,142,0.3586004088378288,0.6019177042173319,0.8453717719752546,0.5854702826481452,0.7847887323943662,0.6802089136671012,True
Chronos2-ZS,6,NEW_BLOCK,142,0.033934713555893434,0.06229972108302819,0.4911099349387236,0.46843136201849495,0.17204225352112676,0.17174022760189755,True
Chronos2-ZS,6,NEW_BLOCK_RO,142,0.00039114543697534417,0.0016560473600642246,0.1936241287605506,0.04976240261834077,0.00028169014084507044,0.00011960622439698749,True
Chronos2-ZS,6,TECH_PARK,142,0.14748612266611044,0.24145207775051844,0.43041289559574614,0.24221398057079682,0.3949295774647887,0.4069736344923436,True
Chronos2-ZS,12,BE_BLOCK_OHT,286,0.6704878746546232,1.0813252362463885,0.707039426773309,0.6768062775391065,1.8353846153846152,1.6945378717842636,True
Chronos2-ZS,12,BE_BLOCK_RO,286,0.006780352307470528,0.012185700193274767,0.5141940336166526,0.19594066938170523,0.010944055944055946,0.010578980571688055,True
Chronos2-ZS,12,CRICKET_GROUND_OHT,286,0.011109512198091179,0.04399076554324338,0.196881789281472,0.34263335907141007,0.010769230769230769,0.0008392108350314877,True
Chronos2-ZS,12,F_BLOCK,286,0.3350834216062839,0.6773858835051672,0.5749990727907612,0.5621438374345384,0.6956993006993007,0.5768235556103967,True
Chronos2-ZS,12,GJBC_BLOCK_1_A1_BOYS,286,0.07235052786819583,0.11384858184691453,0.5446403615183683,0.5313901953289752,0.1651048951048951,0.14492402613892422,True
Chronos2-ZS,12,GJBC_BLOCK_1_A2_GIRLS,286,0.06876331671342983,0.1249360493964325,0.5052404452057626,0.584929957553933,0.1715034965034965,0.14887892647639855,True
Chronos2-ZS,12,GJBC_BLOCK_1_A3,286,0.0970736931993828,0.15311369528613938,0.5760814525335162,0.5584607245264235,0.19671328671328672,0.1642165134784642,True
Chronos2-ZS,12,GJBC_BLOCK_1_A4_RO,286,0.004864709176207808,0.02619235605760177,0.08161929550205525,0.1320382017585019,0.004825174825174826,0.000166151590581814,True
Chronos2-ZS,12,GJBC_BLOCK_2_A1,286,0.11236294047607408,0.20607251988708486,0.5395689192902017,0.5829752190644121,0.40248251748251745,0.4150089872154323,True
Chronos2-ZS,12,GJBC_LAW_BLOCK_3_A4_BOYS,286,0.5691319751239323,0.9435408460312604,0.6874147142301736,0.5892749901205926,1.1934965034965035,1.0689569307373954,True
Chronos2-ZS,12,GJBC_LAW_BLOCK_3__A1,283,0.347822167140435,1.333467960088001,1.416512535715612,1.2176654386027617,0.6009540636042403,0.3888651585410425,True
Chronos2-ZS,12,GJBC_LAW_BLOCK_3__A2,286,0.16572334799733196,0.33428392703561083,0.3888968258330099,0.18316963462008115,0.42363636363636364,0.43606347283283314,True
Chronos2-ZS,12,GJBC_LAW_BLOCK_3__A3_GIRLS,286,0.14563449459476072,0.19793310223741944,0.5715003031597576,0.43796939521617084,0.3105594405594405,0.3273871663983885,True
Chronos2-ZS,12,G_BLOCK,286,0.3858287753425278,0.6893137005396088,0.7643204814919912,0.6027609088864219,0.9605244755244755,1.0813495458422842,True
Chronos2-ZS,12,I&H_BLOCK,286,0.30614885561116095,1.306856707745554,0.8094387309118242,1.2301425294722157,0.3064685314685314,0.024578392818257525,True
Chronos2-ZS,12,INFORMATION_CENTRE,286,0.016784579424851842,0.06735401114174802,1.915832691649927,1.1204244439251236,0.01646853146853147,0.00046340137120935465,True
Chronos2-ZS,12,IT_BLOCK,286,0.05801692175099274,0.10792629272208848,0.9902222700553588,0.6666182425608412,0.08947552447552448,0.0714108239976572,True
Chronos2-ZS,12,ME_WORKSHOP_BLOCK,286,0.025455316973107676,0.04455324083114829,0.15372206816206568,0.060025514668317105,0.035419580419580425,0.027186690145856018,True
Chronos2-ZS,12,MM_BLOCK,286,0.23691598611278136,0.3724378500452607,0.5356143381970425,0.47923269209048425,1.1268881118881118,1.1629601706574846,True
Chronos2-ZS,12,MRD_BLOCK,286,0.6937746483629401,1.2827811632763075,0.5764402199315019,0.44703868470517716,1.3086013986013987,1.1320815178064199,True
Chronos2-ZS,12,NBX,286,0.34360215715595055,0.6227665888060968,0.8111014767634548,0.6098880839121787,0.786923076923077,0.6844818933860405,True
Chronos2-ZS,12,NEW_BLOCK,286,0.034814907251954914,0.06473048969556741,0.5040183555057962,0.48686081852934004,0.1729020979020979,0.17170857122311226,True
Chronos2-ZS,12,NEW_BLOCK_RO,286,0.0005455130867340921,0.002105771147755279,0.27184618530490473,0.06366142797833517,0.00045454545454545455,0.0001039139961439569,True
Chronos2-ZS,12,TECH_PARK,286,0.16065243630350884,0.2876040043408477,0.46883532201938016,0.2892151053494412,0.3816083916083916,0.417438147316029,True
Chronos2-ZS,24,BE_BLOCK_OHT,564,0.7158426820851387,1.2171938513163387,0.7550025248717124,0.7621048409159092,1.9401241134751774,1.6827307672153973,True
Chronos2-ZS,24,BE_BLOCK_RO,564,0.007343089366199595,0.013366117390732095,0.555899752131092,0.21401871529560712,0.01148936170212766,0.00983323432102218,True
Chronos2-ZS,24,CRICKET_GROUND_OHT,564,0.00876041615864011,0.03446096097867915,0.15529602759769767,0.26836333025114034,0.008421985815602837,0.0007666504086517061,True
Chronos2-ZS,24,F_BLOCK,564,0.36848560937541597,0.8317583275358287,0.6320943415842472,0.690558628992405,0.709822695035461,0.5497841755232067,True
Chronos2-ZS,24,GJBC_BLOCK_1_A1_BOYS,564,0.07782898326767675,0.11518601545225222,0.5856847692232673,0.5369453064123301,0.15852836879432625,0.14946860620580243,True
Chronos2-ZS,24,GJBC_BLOCK_1_A2_GIRLS,564,0.0732540366576707,0.11793285999803942,0.5380126759360251,0.5512679182852966,0.1647340425531915,0.1508019034295006,True
Chronos2-ZS,24,GJBC_BLOCK_1_A3,564,0.09871806556134359,0.14723454489371218,0.585595378820858,0.5363536975650908,0.1895390070921986,0.17112602129684273,True
Chronos2-ZS,24,GJBC_BLOCK_1_A4_RO,564,0.004039280416971528,0.019067060745055674,0.06773673772909286,0.09611754639811591,0.0040070921985815595,0.00016358434961586925,True
Chronos2-ZS,24,GJBC_BLOCK_2_A1,564,0.11780056795541277,0.2125667845941332,0.5653909073670723,0.6011040825011528,0.4049468085106383,0.4058223459209111,True
Chronos2-ZS,24,GJBC_LAW_BLOCK_3_A4_BOYS,564,0.5939409305736528,0.9754142140469311,0.7172389504255989,0.6089587136359469,1.280709219858156,1.1077680428188743,True
Chronos2-ZS,24,GJBC_LAW_BLOCK_3__A1,561,0.37538781821621503,1.422436529104647,1.5211433039948927,1.2916720995202655,0.6260071301247772,0.3931671804922787,True
Chronos2-ZS,24,GJBC_LAW_BLOCK_3__A2,564,0.1704784379698706,0.35467189259638376,0.3993731757206316,0.1937219897913166,0.4324468085106383,0.4753907781543461,True
Chronos2-ZS,24,GJBC_LAW_BLOCK_3__A3_GIRLS,564,0.14454703821886516,0.20249352188294792,0.5668995606109973,0.4473140398690544,0.3408333333333334,0.3619712538066063,True
Chronos2-ZS,24,G_BLOCK,564,0.34944220378043805,0.7759753710451118,0.6925873148437515,0.6805208947697226,1.0315248226950353,1.1006282075499811,True
Chronos2-ZS,24,I&H_BLOCK,564,0.3164233963910147,1.481807351944971,0.8387650965558855,1.4109027077762226,0.3141134751773049,0.02175371251102035,True
Chronos2-ZS,24,INFORMATION_CENTRE,564,0.017632003845911185,0.07084189205017298,2.0555751635355137,1.1878550912270682,0.017304964539007095,0.0007200819615221826,True
Chronos2-ZS,24,IT_BLOCK,564,0.06232919397136421,0.1250264103651018,1.0668461585201816,0.7738625293690301,0.09443262411347518,0.06919102506144038,True
Chronos2-ZS,24,ME_WORKSHOP_BLOCK,564,0.02640896702858996,0.04924317631729478,0.15937136393471432,0.06646463987127435,0.037429078014184394,0.026532275879636726,True
Chronos2-ZS,24,MM_BLOCK,564,0.23676923800022043,0.36331871690288886,0.5352375483495482,0.46739063815331383,1.1443617021276598,1.163947842011215,True
Chronos2-ZS,24,MRD_BLOCK,564,0.7403120932088675,1.3053598267156672,0.615047817567103,0.4543317445316767,1.388758865248227,1.1478785642072664,True
Chronos2-ZS,24,NBX,561,0.35515430495488237,0.8863350982801632,0.8385348534936095,0.8717737955868997,0.8031729055258466,0.6836422455502066,True
Chronos2-ZS,24,NEW_BLOCK,564,0.035839806959984156,0.06535282988316055,0.518461551447448,0.4908793628461872,0.17489361702127657,0.16954627699146035,True
Chronos2-ZS,24,NEW_BLOCK_RO,564,0.0004689336296852929,0.0019501814225367938,0.23353983252075872,0.0589336679634121,0.0003900709219858156,8.995756137445702e-05,True
Chronos2-ZS,24,TECH_PARK,564,0.18035242630129164,0.34583155082768385,0.5259909957206631,0.3462447850235837,0.40037234042553194,0.41528428660322586,True
Chronos2-ZS,48,BE_BLOCK_OHT,1139,0.7311831607056669,1.223979673442491,0.7712292453038259,0.7663383281650282,1.935873573309921,1.6435494294179125,True
Chronos2-ZS,48,BE_BLOCK_RO,1139,0.007610218277506863,0.01386454176489871,0.5761256220308798,0.22200997485420737,0.01141352063213345,0.009554738675173015,True
Chronos2-ZS,48,CRICKET_GROUND_OHT,1139,0.009023357339831325,0.034762846340408646,0.16003484298937123,0.27070718372163294,0.008674275680421421,0.0007677319254382752,True
Chronos2-ZS,48,F_BLOCK,1139,0.37666664544064504,0.8441989286014764,0.6461203152045182,0.7007894075652386,0.716865671641791,0.540249070072509,True
Chronos2-ZS,48,GJBC_BLOCK_1_A1_BOYS,1139,0.08015466585245125,0.1170898866567865,0.603101980523453,0.5456933893040075,0.15848990342405617,0.14898775744270712,True
Chronos2-ZS,48,GJBC_BLOCK_1_A2_GIRLS,1139,0.07533726341610315,0.1193853365689923,0.553230762059994,0.5579068465116539,0.16414398595259,0.14978568437096318,True
Chronos2-ZS,48,GJBC_BLOCK_1_A3,1139,0.10163544045690909,0.14939630008578123,0.6028059206260554,0.5440966520517364,0.18919227392449517,0.1715067119989299,True
Chronos2-ZS,48,GJBC_BLOCK_1_A4_RO,1139,0.004019984420330883,0.01899213564479158,0.06740802765720359,0.09569772825959001,0.00398595258999122,0.00014977164045663075,True
Chronos2-ZS,48,GJBC_BLOCK_2_A1,1138,0.11917456696657808,0.2148468142780376,0.5719891810175768,0.6076255695459173,0.4074692442882249,0.4068599203977937,True
Chronos2-ZS,48,GJBC_LAW_BLOCK_3_A4_BOYS,1139,0.5980457195930045,0.9798357564300294,0.722199774749619,0.6116802378711501,1.2830465320456539,1.0981952964055945,True
Chronos2-ZS,48,GJBC_LAW_BLOCK_3__A1,1133,0.3870406430244236,1.4402090292463499,1.5696577241810332,1.3093245093582222,0.6342365401588703,0.3909169642907376,True
Chronos2-ZS,48,GJBC_LAW_BLOCK_3__A2,1139,0.17500282672437478,0.3557914808315268,0.40983967055370635,0.1942103285133262,0.4311676909569798,0.4811141906703534,True
Chronos2-ZS,48,GJBC_LAW_BLOCK_3__A3_GIRLS,1139,0.1515292574147366,0.21002988063694022,0.5941962516250494,0.4638427972393814,0.33749780509218613,0.36960949643439006,True
Chronos2-ZS,48,G_BLOCK,1139,0.3498654783243041,0.7702905044229497,0.6934559510290692,0.675426466299079,1.0233450395083408,1.1058906341352621,True
Chronos2-ZS,48,I&H_BLOCK,1139,0.3146550552629399,1.510379045634421,0.8338441967523675,1.4368180426282355,0.3123090430201932,0.017941776313103532,True
Chronos2-ZS,48,INFORMATION_CENTRE,1139,0.017701518823841585,0.07039908277394472,2.063150859346133,1.180051757760052,0.017383669885864792,0.0007394888116123647,True
Chronos2-ZS,48,IT_BLOCK,1139,0.06302726708293693,0.12751482100872782,1.0792700294722954,0.7894839088367215,0.09395083406496928,0.06796499723413202,True
Chronos2-ZS,48,ME_WORKSHOP_BLOCK,1139,0.02589991133918461,0.046946438093781455,0.15632158691705886,0.06341722554663129,0.036523266022827044,0.026726959009930374,True
Chronos2-ZS,48,MM_BLOCK,1139,0.24099135794275367,0.37078011813642275,0.5447505686621255,0.4769589218863899,1.1396049165935032,1.1615645330239013,True
Chronos2-ZS,48,MRD_BLOCK,1139,0.7965950662740183,1.3537587355413785,0.6618798769772948,0.4711762851363703,1.4137137840210712,1.129771543449221,True
Chronos2-ZS,48,NBX,1133,0.3439589065718419,0.8638956411070041,0.812246584816514,0.8504737014770506,0.7871138570167696,0.6875785516619367,True
Chronos2-ZS,48,NEW_BLOCK,1139,0.03618422691344796,0.06554325918222983,0.5233975000825096,0.4922402486918214,0.17575065847234417,0.16875622187977407,True
Chronos2-ZS,48,NEW_BLOCK_RO,1139,0.0004566878083822684,0.0019420090128936054,0.22740809803614076,0.05868273163818116,0.00038630377524143984,8.057393198031556e-05,True
Chronos2-ZS,48,TECH_PARK,1139,0.1816993362779048,0.3474748359420289,0.5299282557303273,0.34782335054228375,0.4035557506584723,0.41926530865695627,True
