model,horizon,tank,n,mae,mase,mean_actual,trust,horizon_label
Chronos2-COV,168,MM_BLOCK,4019,0.25028312616307924,0.5657497308378624,1.1247001741726799,healthy,7 d
Chronos2-COV,168,MRD_BLOCK,4019,0.8197265100769808,0.6809715612805608,1.4343468524508585,healthy,7 d
Chronos2-COV,168,NBX,3998,0.3094988746986561,0.7307164517267858,0.7322611305652826,healthy,7 d
Chronos2-COV,168,NEW_BLOCK,4019,0.03600940564721934,0.5208704809710498,0.17475491415775068,healthy,7 d
Chronos2-COV,168,NEW_BLOCK_RO,4019,0.00038694555611187663,0.1927001586066732,0.0003732271709380443,dead,7 d
Chronos2-COV,168,TECH_PARK,4019,0.17417462268377543,0.5079425319293722,0.3910400597163473,healthy,7 d
Chronos2-ZS,6,BE_BLOCK_OHT,142,0.6406146940043276,0.6754155154054844,1.7737323943661971,healthy,6 h
Chronos2-ZS,6,BE_BLOCK_RO,142,0.005576202258939894,0.4225475212478323,0.009788732394366197,dead,6 h
Chronos2-ZS,6,CRICKET_GROUND_OHT,142,0.01365179213446001,0.2417981539002141,0.013380281690140846,degraded,6 h
Chronos2-ZS,6,F_BLOCK,142,0.2761601474923147,0.47357544266409796,0.687112676056338,healthy,6 h
Chronos2-ZS,6,GJBC_BLOCK_1_A1_BOYS,142,0.06409562227381786,0.4824741305887128,0.15492957746478872,degraded,6 h
Chronos2-ZS,6,GJBC_BLOCK_1_A2_GIRLS,142,0.052616798248089534,0.38645901662487325,0.15971830985915492,healthy,6 h
Chronos2-ZS,6,GJBC_BLOCK_1_A3,142,0.08928040674244854,0.5298517927871188,0.18105633802816903,healthy,6 h
Chronos2-ZS,6,GJBC_BLOCK_1_A4_RO,142,0.006102367951411714,0.10233101117517521,0.006056338028169014,degraded,6 h
Chronos2-ZS,6,GJBC_BLOCK_2_A1,142,0.11615683079185622,0.5576277581161962,0.42133802816901406,healthy,6 h
Chronos2-ZS,6,GJBC_LAW_BLOCK_3_A4_BOYS,142,0.5812268821454384,0.702211206485257,1.1424647887323942,healthy,6 h
Chronos2-ZS,6,GJBC_LAW_BLOCK_3__A1,139,0.27191149156299427,1.11250763366733,0.5150359712230216,healthy,6 h
Chronos2-ZS,6,GJBC_LAW_BLOCK_3__A2,142,0.18305621465327032,0.42944058626685794,0.3630985915492958,healthy,6 h
Chronos2-ZS,6,GJBC_LAW_BLOCK_3__A3_GIRLS,142,0.1407850108054322,0.5521689408024314,0.3047887323943662,healthy,6 h
Chronos2-ZS,6,G_BLOCK,142,0.347941831148846,0.6890182090462831,0.9742957746478873,healthy,6 h
Chronos2-ZS,6,I&H_BLOCK,142,0.42744373198965907,1.12610313610903,0.43302816901408453,degraded,6 h
Chronos2-ZS,6,INFORMATION_CENTRE,142,0.014391377174728354,1.6636540712429138,0.014084507042253521,dead,6 h
Chronos2-ZS,6,IT_BLOCK,142,0.0634065237567878,1.0812145747886426,0.09190140845070423,degraded,6 h
Chronos2-ZS,6,ME_WORKSHOP_BLOCK,142,0.025955958472381174,0.15673233380123397,0.03492957746478873,degraded,6 h
Chronos2-ZS,6,MM_BLOCK,142,0.25691986159539554,0.5809488066875897,1.0646478873239438,healthy,6 h
Chronos2-ZS,6,MRD_BLOCK,142,0.6201959884334618,0.5150049306436354,1.3928873239436619,healthy,6 h
Chronos2-ZS,6,NBX,142,0.35860040883782884,0.8453717719752546,0.7847887323943662,healthy,6 h
Chronos2-ZS,6,NEW_BLOCK,142,0.03393471355589343,0.4911099349387235,0.17204225352112676,healthy,6 h
Chronos2-ZS,6,NEW_BLOCK_RO,142,0.00039114543697534417,0.1936241287605506,0.00028169014084507044,dead,6 h
Chronos2-ZS,6,TECH_PARK,142,0.14748612266611044,0.4304128955957461,0.39492957746478874,healthy,6 h
Chronos2-ZS,12,BE_BLOCK_OHT,286,0.6704878746546232,0.707039426773309,1.8353846153846152,healthy,12 h
Chronos2-ZS,12,BE_BLOCK_RO,286,0.006780352307470528,0.5141940336166526,0.010944055944055944,dead,12 h
Chronos2-ZS,12,CRICKET_GROUND_OHT,286,0.011109512198091179,0.196881789281472,0.010769230769230769,degraded,12 h
Chronos2-ZS,12,F_BLOCK,286,0.3350834216062839,0.5749990727907612,0.6956993006993007,healthy,12 h
Chronos2-ZS,12,GJBC_BLOCK_1_A1_BOYS,286,0.07235052786819585,0.5446403615183681,0.1651048951048951,degraded,12 h
Chronos2-ZS,12,GJBC_BLOCK_1_A2_GIRLS,286,0.06876331671342982,0.5052404452057626,0.1715034965034965,healthy,12 h
Chronos2-ZS,12,GJBC_BLOCK_1_A3,286,0.09707369319938279,0.5760814525335162,0.1967132867132867,healthy,12 h
Chronos2-ZS,12,GJBC_BLOCK_1_A4_RO,286,0.004864709176207808,0.08161929550205527,0.004825174825174826,degraded,12 h
Chronos2-ZS,12,GJBC_BLOCK_2_A1,286,0.1123629404760741,0.5395689192902017,0.40248251748251745,healthy,12 h
Chronos2-ZS,12,GJBC_LAW_BLOCK_3_A4_BOYS,286,0.5691319751239323,0.6874147142301738,1.1934965034965035,healthy,12 h
Chronos2-ZS,12,GJBC_LAW_BLOCK_3__A1,283,0.347822167140435,1.4165125357156119,0.6009540636042403,healthy,12 h
Chronos2-ZS,12,GJBC_LAW_BLOCK_3__A2,286,0.16572334799733196,0.3888968258330099,0.42363636363636364,healthy,12 h
Chronos2-ZS,12,GJBC_LAW_BLOCK_3__A3_GIRLS,286,0.14563449459476072,0.5715003031597575,0.31055944055944057,healthy,12 h
Chronos2-ZS,12,G_BLOCK,286,0.3858287753425278,0.764320481491991,0.9605244755244755,healthy,12 h
Chronos2-ZS,12,I&H_BLOCK,286,0.30614885561116095,0.8094387309118242,0.3064685314685315,degraded,12 h
Chronos2-ZS,12,INFORMATION_CENTRE,286,0.016784579424851842,1.915832691649927,0.01646853146853147,dead,12 h
Chronos2-ZS,12,IT_BLOCK,286,0.05801692175099274,0.9902222700553588,0.08947552447552448,degraded,12 h
Chronos2-ZS,12,ME_WORKSHOP_BLOCK,286,0.02545531697310768,0.1537220681620657,0.035419580419580425,degraded,12 h
Chronos2-ZS,12,MM_BLOCK,286,0.23691598611278136,0.5356143381970425,1.126888111888112,healthy,12 h
Chronos2-ZS,12,MRD_BLOCK,286,0.69377464836294,0.5764402199315019,1.3086013986013987,healthy,12 h
Chronos2-ZS,12,NBX,286,0.34360215715595055,0.8111014767634548,0.786923076923077,healthy,12 h
Chronos2-ZS,12,NEW_BLOCK,286,0.034814907251954914,0.5040183555057962,0.1729020979020979,healthy,12 h
Chronos2-ZS,12,NEW_BLOCK_RO,286,0.0005455130867340921,0.27184618530490473,0.00045454545454545455,dead,12 h
Chronos2-ZS,12,TECH_PARK,286,0.16065243630350884,0.46883532201938016,0.3816083916083916,healthy,12 h
Chronos2-ZS,24,BE_BLOCK_OHT,564,0.7158426820851387,0.7550025248717124,1.9401241134751774,healthy,1 d
Chronos2-ZS,24,BE_BLOCK_RO,564,0.007343089366199595,0.555899752131092,0.01148936170212766,dead,1 d
Chronos2-ZS,24,CRICKET_GROUND_OHT,564,0.00876041615864011,0.15529602759769767,0.008421985815602837,degraded,1 d
Chronos2-ZS,24,F_BLOCK,564,0.36848560937541597,0.632094341584247,0.7098226950354609,healthy,1 d
Chronos2-ZS,24,GJBC_BLOCK_1_A1_BOYS,564,0.07782898326767675,0.5856847692232673,0.15852836879432625,degraded,1 d
Chronos2-ZS,24,GJBC_BLOCK_1_A2_GIRLS,564,0.0732540366576707,0.5380126759360251,0.1647340425531915,healthy,1 d
Chronos2-ZS,24,GJBC_BLOCK_1_A3,564,0.09871806556134359,0.585595378820858,0.1895390070921986,healthy,1 d
Chronos2-ZS,24,GJBC_BLOCK_1_A4_RO,564,0.004039280416971529,0.06773673772909286,0.00400709219858156,degraded,1 d
Chronos2-ZS,24,GJBC_BLOCK_2_A1,564,0.11780056795541277,0.5653909073670723,0.4049468085106383,healthy,1 d
Chronos2-ZS,24,GJBC_LAW_BLOCK_3_A4_BOYS,564,0.5939409305736528,0.7172389504255989,1.280709219858156,healthy,1 d
Chronos2-ZS,24,GJBC_LAW_BLOCK_3__A1,561,0.37538781821621503,1.5211433039948927,0.6260071301247772,healthy,1 d
Chronos2-ZS,24,GJBC_LAW_BLOCK_3__A2,564,0.1704784379698706,0.39937317572063163,0.4324468085106383,healthy,1 d
Chronos2-ZS,24,GJBC_LAW_BLOCK_3__A3_GIRLS,564,0.14454703821886516,0.5668995606109973,0.3408333333333333,healthy,1 d
Chronos2-ZS,24,G_BLOCK,564,0.34944220378043805,0.6925873148437515,1.0315248226950353,healthy,1 d
Chronos2-ZS,24,I&H_BLOCK,564,0.3164233963910147,0.8387650965558856,0.314113475177305,degraded,1 d
Chronos2-ZS,24,INFORMATION_CENTRE,564,0.01763200384591118,2.055575163535514,0.01730496453900709,dead,1 d
Chronos2-ZS,24,IT_BLOCK,564,0.06232919397136421,1.0668461585201816,0.09443262411347518,degraded,1 d
Chronos2-ZS,24,ME_WORKSHOP_BLOCK,564,0.026408967028589962,0.15937136393471432,0.037429078014184394,degraded,1 d
Chronos2-ZS,24,MM_BLOCK,564,0.23676923800022043,0.5352375483495481,1.1443617021276595,healthy,1 d
Chronos2-ZS,24,MRD_BLOCK,564,0.7403120932088676,0.615047817567103,1.388758865248227,healthy,1 d
Chronos2-ZS,24,NBX,561,0.35515430495488237,0.8385348534936096,0.8031729055258466,healthy,1 d
Chronos2-ZS,24,NEW_BLOCK,564,0.03583980695998415,0.5184615514474479,0.1748936170212766,healthy,1 d
Chronos2-ZS,24,NEW_BLOCK_RO,564,0.00046893362968529294,0.23353983252075872,0.0003900709219858156,dead,1 d
Chronos2-ZS,24,TECH_PARK,564,0.18035242630129164,0.5259909957206631,0.40037234042553194,healthy,1 d
Chronos2-ZS,48,BE_BLOCK_OHT,1139,0.7311831607056669,0.7712292453038259,1.935873573309921,healthy,2 d
Chronos2-ZS,48,BE_BLOCK_RO,1139,0.007610218277506864,0.5761256220308798,0.01141352063213345,dead,2 d
Chronos2-ZS,48,CRICKET_GROUND_OHT,1139,0.009023357339831327,0.16003484298937126,0.008674275680421423,degraded,2 d
Chronos2-ZS,48,F_BLOCK,1139,0.37666664544064504,0.6461203152045183,0.716865671641791,healthy,2 d
Chronos2-ZS,48,GJBC_BLOCK_1_A1_BOYS,1139,0.08015466585245125,0.6031019805234531,0.1584899034240562,degraded,2 d
Chronos2-ZS,48,GJBC_BLOCK_1_A2_GIRLS,1139,0.07533726341610315,0.553230762059994,0.16414398595259,healthy,2 d
Chronos2-ZS,48,GJBC_BLOCK_1_A3,1139,0.10163544045690909,0.6028059206260554,0.18919227392449517,healthy,2 d
Chronos2-ZS,48,GJBC_BLOCK_1_A4_RO,1139,0.004019984420330883,0.06740802765720358,0.00398595258999122,degraded,2 d
Chronos2-ZS,48,GJBC_BLOCK_2_A1,1138,0.11917456696657808,0.5719891810175768,0.40746924428822495,healthy,2 d
Chronos2-ZS,48,GJBC_LAW_BLOCK_3_A4_BOYS,1139,0.5980457195930046,0.722199774749619,1.2830465320456539,healthy,2 d
Chronos2-ZS,48,GJBC_LAW_BLOCK_3__A1,1133,0.38704064302442354,1.5696577241810334,0.6342365401588703,healthy,2 d
Chronos2-ZS,48,GJBC_LAW_BLOCK_3__A2,1139,0.1750028267243748,0.40983967055370635,0.4311676909569798,healthy,2 d
Chronos2-ZS,48,GJBC_LAW_BLOCK_3__A3_GIRLS,1139,0.1515292574147366,0.5941962516250494,0.33749780509218613,healthy,2 d
Chronos2-ZS,48,G_BLOCK,1139,0.34986547832430404,0.6934559510290692,1.0233450395083405,healthy,2 d
Chronos2-ZS,48,I&H_BLOCK,1139,0.3146550552629399,0.8338441967523675,0.31230904302019313,degraded,2 d
Chronos2-ZS,48,INFORMATION_CENTRE,1139,0.017701518823841588,2.063150859346133,0.017383669885864796,dead,2 d
Chronos2-ZS,48,IT_BLOCK,1139,0.06302726708293693,1.0792700294722954,0.09395083406496928,degraded,2 d
Chronos2-ZS,48,ME_WORKSHOP_BLOCK,1139,0.02589991133918461,0.15632158691705886,0.036523266022827044,degraded,2 d
Chronos2-ZS,48,MM_BLOCK,1139,0.24099135794275367,0.5447505686621255,1.1396049165935032,healthy,2 d
Chronos2-ZS,48,MRD_BLOCK,1139,0.7965950662740183,0.6618798769772947,1.4137137840210712,healthy,2 d
Chronos2-ZS,48,NBX,1133,0.3439589065718419,0.8122465848165141,0.7871138570167696,healthy,2 d
Chronos2-ZS,48,NEW_BLOCK,1139,0.03618422691344796,0.5233975000825096,0.17575065847234417,healthy,2 d
Chronos2-ZS,48,NEW_BLOCK_RO,1139,0.0004566878083822685,0.22740809803614073,0.00038630377524143984,dead,2 d
Chronos2-ZS,48,TECH_PARK,1139,0.1816993362779048,0.5299282557303272,0.4035557506584723,healthy,2 d
Chronos2-ZS,72,BE_BLOCK_OHT,1715,0.7268649744695547,0.7666582405208153,1.9161574344023324,healthy,3 d
Chronos2-ZS,72,BE_BLOCK_RO,1715,0.007457957052454657,0.5646187068582296,0.011131195335276968,dead,3 d
Chronos2-ZS,72,CRICKET_GROUND_OHT,1715,0.009511775091442527,0.16890575123372129,0.00917201166180758,degraded,3 d
Chronos2-ZS,72,F_BLOCK,1715,0.3804096107329989,0.6524911848525845,0.720927113702624,healthy,3 d
Chronos2-ZS,72,GJBC_BLOCK_1_A1_BOYS,1715,0.08077070297200895,0.6077064890197483,0.158600583090379,degraded,3 d
Chronos2-ZS,72,GJBC_BLOCK_1_A2_GIRLS,1715,0.0760818589639038,0.5586828585974482,0.16416909620991255,healthy,3 d
Chronos2-ZS,72,GJBC_BLOCK_1_A3,1715,0.102840001917789,0.6099197030647835,0.18946938775510205,healthy,3 d
Chronos2-ZS,72,GJBC_BLOCK_1_A4_RO,1715,0.004280483881064552,0.07173815315589421,0.004250728862973761,degraded,3 d
Chronos2-ZS,72,GJBC_BLOCK_2_A1,1713,0.11979750471336412,0.5749411168709407,0.405563339171045,healthy,3 d
Chronos2-ZS,72,GJBC_LAW_BLOCK_3_A4_BOYS,1715,0.6009913726728789,0.7257605839858039,1.2839475218658891,healthy,3 d
Chronos2-ZS,72,GJBC_LAW_BLOCK_3__A1,1706,0.3858180320724094,1.5647062344617413,0.6290328253223916,healthy,3 d
Chronos2-ZS,72,GJBC_LAW_BLOCK_3__A2,1715,0.1803576481954002,0.42233314865342697,0.427399416909621,healthy,3 d
Chronos2-ZS,72,GJBC_LAW_BLOCK_3__A3_GIRLS,1715,0.15653639306271389,0.6137676607967891,0.33490379008746357,healthy,3 d
Chronos2-ZS,72,G_BLOCK,1715,0.3579436452625097,0.7094272793231767,1.01667638483965,healthy,3 d
Chronos2-ZS,72,I&H_BLOCK,1715,0.3018245270540693,0.8002000992148671,0.29879883381924194,degraded,3 d
Chronos2-ZS,72,INFORMATION_CENTRE,1715,0.017591171005420365,2.048662732892454,0.017247813411078717,dead,3 d
Chronos2-ZS,72,IT_BLOCK,1715,0.06308191104155067,1.0804120660656356,0.09289795918367347,degraded,3 d
Chronos2-ZS,72,ME_WORKSHOP_BLOCK,1715,0.025663577085333733,0.15489370061364696,0.0361399416909621,degraded,3 d
Chronos2-ZS,72,MM_BLOCK,1715,0.2405176175843175,0.5436628713321384,1.136932944606414,healthy,3 d
Chronos2-ZS,72,MRD_BLOCK,1715,0.8244825755903394,0.6850563101057322,1.4237551020408161,healthy,3 d
Chronos2-ZS,72,NBX,1706,0.3363375878711378,0.7942995765069386,0.7730070339976554,healthy,3 d
Chronos2-ZS,72,NEW_BLOCK,1715,0.03606743735248771,0.5216843781484835,0.17590087463556853,healthy,3 d
Chronos2-ZS,72,NEW_BLOCK_RO,1715,0.00044264199201332583,0.22034923463149733,0.00037900874635568517,dead,3 d
Chronos2-ZS,72,TECH_PARK,1715,0.18276204766476467,0.5330154446965402,0.40137609329446067,healthy,3 d
Chronos2-ZS,168,BE_BLOCK_OHT,4019,0.7210642366867274,0.7605195261704695,1.8786290121920877,healthy,7 d
Chronos2-ZS,168,BE_BLOCK_RO,4019,0.0075623933147360035,0.5724516930577882,0.01094302065190346,dead,7 d
Chronos2-ZS,168,CRICKET_GROUND_OHT,4019,0.008965363681666751,0.15949164157064669,0.008621547648668822,degraded,7 d
Chronos2-ZS,168,F_BLOCK,4019,0.3627728198487594,0.6221670245170426,0.7129634237372481,healthy,7 d
Chronos2-ZS,168,GJBC_BLOCK_1_A1_BOYS,4019,0.08271442577765634,0.6222481802228615,0.15860413038069174,degraded,7 d
Chronos2-ZS,168,GJBC_BLOCK_1_A2_GIRLS,4019,0.07881946833328277,0.5786985937802014,0.16429957700920628,healthy,7 d
Chronos2-ZS,168,GJBC_BLOCK_1_A3,4019,0.10469019337513459,0.6207790904819117,0.18890768847972134,healthy,7 d
Chronos2-ZS,168,GJBC_BLOCK_1_A4_RO,4019,0.0041839825659931214,0.07006598332889581,0.0041602388653894,degraded,7 d
Chronos2-ZS,168,GJBC_BLOCK_2_A1,4013,0.12083206136907511,0.5798502984754,0.3998504859207575,healthy,7 d
Chronos2-ZS,168,GJBC_LAW_BLOCK_3_A4_BOYS,4019,0.6173658075193826,0.7455654121894596,1.2819656631002738,healthy,7 d
Chronos2-ZS,168,GJBC_LAW_BLOCK_3__A1,3995,0.4156928469639397,1.6862899179300648,0.6534518147684606,healthy,7 d
Chronos2-ZS,168,GJBC_LAW_BLOCK_3__A2,4019,0.19047376694356544,0.44568439437204843,0.41123413784523516,healthy,7 d
Chronos2-ZS,168,GJBC_LAW_BLOCK_3__A3_GIRLS,4019,0.16917744140448218,0.6630468052567543,0.323018163722319,healthy,7 d
Chronos2-ZS,168,G_BLOCK,4019,0.3668366765898832,0.7271086799157241,1.0174222443393879,healthy,7 d
Chronos2-ZS,168,I&H_BLOCK,4019,0.3083600382292914,0.8180797011426186,0.30510077133615326,degraded,7 d
Chronos2-ZS,168,INFORMATION_CENTRE,4019,0.015761212986439992,1.828493417635586,0.015349589450111967,dead,7 d
Chronos2-ZS,168,IT_BLOCK,4019,0.062048877977422444,1.0634600737528574,0.09161731774073152,degraded,7 d
Chronos2-ZS,168,ME_WORKSHOP_BLOCK,4019,0.02534641693790892,0.15294908682972036,0.03508584224931575,degraded,7 d
Chronos2-ZS,168,MM_BLOCK,4019,0.24666358234752436,0.5575577492752172,1.1247001741726799,healthy,7 d
Chronos2-ZS,168,MRD_BLOCK,4019,0.8408850719549669,0.6985250823513611,1.4343468524508585,healthy,7 d
Chronos2-ZS,168,NBX,3998,0.3111627469917367,0.734624293035989,0.7322611305652826,healthy,7 d
Chronos2-ZS,168,NEW_BLOCK,4019,0.036239670691916706,0.524235979657118,0.17475491415775068,healthy,7 d
Chronos2-ZS,168,NEW_BLOCK_RO,4019,0.0004302059239936141,0.21423082075179367,0.0003732271709380443,dead,7 d
Chronos2-ZS,168,TECH_PARK,4019,0.1784703980838223,0.5204692135790715,0.3910400597163473,healthy,7 d
PatchTST-Tuned,6,BE_BLOCK_OHT,142,0.70241434488498,0.7405654704854433,1.7737323943661971,healthy,6 h
PatchTST-Tuned,6,BE_BLOCK_RO,142,0.008973795763387233,0.6800676175757391,0.009788732394366197,dead,6 h
PatchTST-Tuned,6,CRICKET_GROUND_OHT,142,0.013494023603540664,0.23899970762790582,0.013380281690140846,degraded,6 h
PatchTST-Tuned,6,F_BLOCK,142,0.39587258026948274,0.6789079987692689,0.687112676056338,healthy,6 h
PatchTST-Tuned,6,GJBC_BLOCK_1_A1_BOYS,142,0.06900798381424286,0.5194246616600469,0.15492957746478872,degraded,6 h
PatchTST-Tuned,6,GJBC_BLOCK_1_A2_GIRLS,142,0.061855348793815976,0.4543027752956924,0.15971830985915492,healthy,6 h
PatchTST-Tuned,6,GJBC_BLOCK_1_A3,142,0.0924094899038089,0.5483862630054043,0.18105633802816903,healthy,6 h
PatchTST-Tuned,6,GJBC_BLOCK_1_A4_RO,142,0.00610146521954982,0.10231192998300312,0.006056338028169014,degraded,6 h
PatchTST-Tuned,6,GJBC_BLOCK_2_A1,142,0.3025006299540663,1.452450182894135,0.42133802816901406,healthy,6 h
PatchTST-Tuned,6,GJBC_LAW_BLOCK_3_A4_BOYS,142,0.7084436340115859,0.8558053049444391,1.1424647887323942,healthy,6 h
PatchTST-Tuned,6,GJBC_LAW_BLOCK_3__A1,139,0.27155996686691863,1.1112656944882982,0.5150359712230216,healthy,6 h
PatchTST-Tuned,6,GJBC_LAW_BLOCK_3__A2,142,0.18045542081476937,0.42290346354427194,0.3630985915492958,healthy,6 h
PatchTST-Tuned,6,GJBC_LAW_BLOCK_3__A3_GIRLS,142,0.14181830947877658,0.556106175065677,0.3047887323943662,healthy,6 h
PatchTST-Tuned,6,G_BLOCK,142,0.3788002866506576,0.7502942024134097,0.9742957746478873,healthy,6 h
PatchTST-Tuned,6,I&H_BLOCK,142,0.4333867976502227,1.1418368426040768,0.43302816901408453,degraded,6 h
PatchTST-Tuned,6,INFORMATION_CENTRE,142,0.014165975267333188,1.6380823433136844,0.014084507042253521,dead,6 h
PatchTST-Tuned,6,IT_BLOCK,142,0.07609385211217466,1.296406373386159,0.09190140845070423,degraded,6 h
PatchTST-Tuned,6,ME_WORKSHOP_BLOCK,142,0.0287981279208538,0.17400076831141045,0.03492957746478873,degraded,6 h
PatchTST-Tuned,6,MM_BLOCK,142,0.3270575110215536,0.7394057317411334,1.0646478873239438,healthy,6 h
PatchTST-Tuned,6,MRD_BLOCK,142,0.7645832992219168,0.6349967019762455,1.3928873239436619,healthy,6 h
PatchTST-Tuned,6,NBX,142,0.43204238654861987,1.0186324345554212,0.7847887323943662,healthy,6 h
PatchTST-Tuned,6,NEW_BLOCK,142,0.04983338372755638,0.7217515173212444,0.17204225352112676,healthy,6 h
PatchTST-Tuned,6,NEW_BLOCK_RO,142,0.00028169014084507044,0.1391715236196239,0.00028169014084507044,dead,6 h
PatchTST-Tuned,6,TECH_PARK,142,0.21497996703105074,0.6273900123586199,0.39492957746478874,healthy,6 h
PatchTST-Tuned,12,BE_BLOCK_OHT,286,0.7245851198276441,0.764215261285735,1.8353846153846152,healthy,12 h
PatchTST-Tuned,12,BE_BLOCK_RO,286,0.010564385975268995,0.8009586791952342,0.010944055944055944,dead,12 h
PatchTST-Tuned,12,CRICKET_GROUND_OHT,286,0.011270996245713602,0.19981192706121878,0.010769230769230769,degraded,12 h
PatchTST-Tuned,12,F_BLOCK,286,0.4455618790779393,0.7644848379719623,0.6956993006993007,healthy,12 h
PatchTST-Tuned,12,GJBC_BLOCK_1_A1_BOYS,286,0.07955641254287708,0.5989425414629306,0.1651048951048951,degraded,12 h
PatchTST-Tuned,12,GJBC_BLOCK_1_A2_GIRLS,286,0.07982573806614308,0.5865862982015612,0.1715034965034965,healthy,12 h
PatchTST-Tuned,12,GJBC_BLOCK_1_A3,286,0.1027874071304719,0.6100563988878843,0.1967132867132867,healthy,12 h
PatchTST-Tuned,12,GJBC_BLOCK_1_A4_RO,286,0.005024165765787164,0.08429029381609202,0.004825174825174826,degraded,12 h
PatchTST-Tuned,12,GJBC_BLOCK_2_A1,286,0.2896501855439119,1.3906055500469952,0.40248251748251745,healthy,12 h
PatchTST-Tuned,12,GJBC_LAW_BLOCK_3_A4_BOYS,286,0.7135481605209879,0.8617310772015481,1.1934965034965035,healthy,12 h
PatchTST-Tuned,12,GJBC_LAW_BLOCK_3__A1,283,0.37129013716016135,1.5114097825333384,0.6009540636042403,healthy,12 h
PatchTST-Tuned,12,GJBC_LAW_BLOCK_3__A2,286,0.2360897730530559,0.5525601458759521,0.42363636363636364,healthy,12 h
PatchTST-Tuned,12,GJBC_LAW_BLOCK_3__A3_GIRLS,286,0.1502839279800028,0.589622935111919,0.31055944055944057,healthy,12 h
PatchTST-Tuned,12,G_BLOCK,286,0.4173228663414508,0.8268067609045463,0.9605244755244755,healthy,12 h
PatchTST-Tuned,12,I&H_BLOCK,286,0.31053321933174965,0.8208671738291239,0.3064685314685315,degraded,12 h
PatchTST-Tuned,12,INFORMATION_CENTRE,286,0.016544452341137925,1.8880794607132767,0.01646853146853147,dead,12 h
PatchTST-Tuned,12,IT_BLOCK,286,0.07011210674314167,1.1972258738933428,0.08947552447552448,degraded,12 h
PatchTST-Tuned,12,ME_WORKSHOP_BLOCK,286,0.02921525617253843,0.1763274564902636,0.035419580419580425,degraded,12 h
PatchTST-Tuned,12,MM_BLOCK,286,0.3127862264476456,0.7072419558562155,1.126888111888112,healthy,12 h
PatchTST-Tuned,12,MRD_BLOCK,286,0.8085158258134668,0.6717467005167569,1.3086013986013987,healthy,12 h
PatchTST-Tuned,12,NBX,286,0.41437628914113644,0.9783609316874617,0.786923076923077,healthy,12 h
PatchTST-Tuned,12,NEW_BLOCK,286,0.05367296395601926,0.7771223195051757,0.1729020979020979,healthy,12 h
PatchTST-Tuned,12,NEW_BLOCK_RO,286,0.00045508389090474804,0.22683801194837247,0.00045454545454545455,dead,12 h
PatchTST-Tuned,12,TECH_PARK,286,0.23195671065651868,0.6768906868892455,0.3816083916083916,healthy,12 h
PatchTST-Tuned,24,BE_BLOCK_OHT,564,0.7723444922088731,0.8146749385395314,1.9401241134751774,healthy,1 d
PatchTST-Tuned,24,BE_BLOCK_RO,564,0.010914278969736924,0.826291827952164,0.01148936170212766,dead,1 d
PatchTST-Tuned,24,CRICKET_GROUND_OHT,564,0.008676914414880927,0.1538641256123123,0.008421985815602837,degraded,1 d
PatchTST-Tuned,24,F_BLOCK,564,0.48167152341481645,0.8261007709266969,0.7098226950354609,healthy,1 d
PatchTST-Tuned,24,GJBC_BLOCK_1_A1_BOYS,564,0.08292749704106163,0.6240975123820137,0.15852836879432625,degraded,1 d
PatchTST-Tuned,24,GJBC_BLOCK_1_A2_GIRLS,564,0.08047121577625367,0.5910372504745836,0.1647340425531915,healthy,1 d
PatchTST-Tuned,24,GJBC_BLOCK_1_A3,564,0.10345157232294057,0.6136845370521598,0.1895390070921986,healthy,1 d
PatchTST-Tuned,24,GJBC_BLOCK_1_A4_RO,564,0.004095422477790282,0.06867650622528057,0.00400709219858156,degraded,1 d
PatchTST-Tuned,24,GJBC_BLOCK_2_A1,564,0.293003472738787,1.4057568149867312,0.4049468085106383,healthy,1 d
PatchTST-Tuned,24,GJBC_LAW_BLOCK_3_A4_BOYS,564,0.7897681605593955,0.9537651982774765,1.280709219858156,healthy,1 d
PatchTST-Tuned,24,GJBC_LAW_BLOCK_3__A1,561,0.39212560347907255,1.5897490409191217,0.6260071301247772,healthy,1 d
PatchTST-Tuned,24,GJBC_LAW_BLOCK_3__A2,564,0.2408256249277727,0.5628099677596334,0.4324468085106383,healthy,1 d
PatchTST-Tuned,24,GJBC_LAW_BLOCK_3__A3_GIRLS,564,0.15435478532462255,0.6049453603985238,0.3408333333333333,healthy,1 d
PatchTST-Tuned,24,G_BLOCK,564,0.4016896840190211,0.7962809603303037,1.0315248226950353,healthy,1 d
PatchTST-Tuned,24,I&H_BLOCK,564,0.32195611818970993,0.8532269336621289,0.314113475177305,degraded,1 d
PatchTST-Tuned,24,INFORMATION_CENTRE,564,0.017481560442183134,2.038524715302092,0.01730496453900709,dead,1 d
PatchTST-Tuned,24,IT_BLOCK,564,0.07885465252503805,1.3501692300679664,0.09443262411347518,degraded,1 d
PatchTST-Tuned,24,ME_WORKSHOP_BLOCK,564,0.03153502584927127,0.1902695054304934,0.037429078014184394,degraded,1 d
PatchTST-Tuned,24,MM_BLOCK,564,0.33971013989008914,0.7678447550927939,1.1443617021276595,healthy,1 d
PatchTST-Tuned,24,MRD_BLOCK,564,0.8885682259848777,0.7381805296330971,1.388758865248227,healthy,1 d
PatchTST-Tuned,24,NBX,561,0.4367727539097349,1.0310998006000025,0.8031729055258466,healthy,1 d
