model,step,mae
PatchTST-Tuned,47,0.26944720462343663
PatchTST-Tuned,48,0.29951432270026995
PatchTST-Tuned,49,0.2707540134532959
PatchTST-Tuned,50,0.24280074069568597
PatchTST-Tuned,51,0.25731529030474826
PatchTST-Tuned,52,0.24875637807880022
PatchTST-Tuned,53,0.24685321276633415
PatchTST-Tuned,54,0.26597072370881975
PatchTST-Tuned,55,0.253248922604353
PatchTST-Tuned,56,0.23852206244963878
PatchTST-Tuned,57,0.25314504775055285
PatchTST-Tuned,58,0.2615967727028645
PatchTST-Tuned,59,0.2508389186684143
PatchTST-Tuned,60,0.28965520452572907
PatchTST-Tuned,61,0.3166867611472807
PatchTST-Tuned,62,0.27791486943033694
PatchTST-Tuned,63,0.2939520277094505
PatchTST-Tuned,64,0.3056104553739942
PatchTST-Tuned,65,0.3436511178119845
PatchTST-Tuned,66,0.25912004375797143
PatchTST-Tuned,67,0.23233685935598694
PatchTST-Tuned,68,0.25374308706556015
PatchTST-Tuned,69,0.24506869063352532
PatchTST-Tuned,70,0.2700094434048893
PatchTST-Tuned,71,0.30030962107765286
PatchTST-Tuned,72,0.26591374231241427
PatchTST-Tuned,73,0.23849471935049363
PatchTST-Tuned,74,0.2553981894082438
PatchTST-Tuned,75,0.24876350099185204
PatchTST-Tuned,76,0.24855932302674402
PatchTST-Tuned,77,0.26896167733113124
PatchTST-Tuned,78,0.2557791594743939
PatchTST-Tuned,79,0.2379885190268071
PatchTST-Tuned,80,0.2488535422638065
PatchTST-Tuned,81,0.2528819504246814
PatchTST-Tuned,82,0.24427838627232118
PatchTST-Tuned,83,0.28136096113158193
PatchTST-Tuned,84,0.31313655335251
PatchTST-Tuned,85,0.26417445835479964
PatchTST-Tuned,86,0.30676793884820563
PatchTST-Tuned,87,0.30241454372266324
PatchTST-Tuned,88,0.3421838046781247
PatchTST-Tuned,89,0.2483143628713504
PatchTST-Tuned,90,0.23179745132576776
PatchTST-Tuned,91,0.25618854615302067
PatchTST-Tuned,92,0.24901321192293194
PatchTST-Tuned,93,0.2638563936762893
PatchTST-Tuned,94,0.3025231567280097
PatchTST-Tuned,95,0.26599262779682886
PatchTST-Tuned,96,0.2378561102675277
PatchTST-Tuned,97,0.25594296356653246
PatchTST-Tuned,98,0.2502969688215547
PatchTST-Tuned,99,0.24920683592633733
PatchTST-Tuned,100,0.2709070165722339
PatchTST-Tuned,101,0.2586372894277816
PatchTST-Tuned,102,0.23894112616197022
PatchTST-Tuned,103,0.23802697537899695
PatchTST-Tuned,104,0.24863376061579012
PatchTST-Tuned,105,0.24600712414320838
PatchTST-Tuned,106,0.2897925298441731
PatchTST-Tuned,107,0.2866454471732477
PatchTST-Tuned,108,0.26281981764885914
PatchTST-Tuned,109,0.3131475911066351
PatchTST-Tuned,110,0.3099927644861251
PatchTST-Tuned,111,0.3554717162343361
PatchTST-Tuned,112,0.2626063664496304
PatchTST-Tuned,113,0.22817256725942506
PatchTST-Tuned,114,0.2612395327936121
PatchTST-Tuned,115,0.25274199576408407
PatchTST-Tuned,116,0.2687243563416051
PatchTST-Tuned,117,0.3080705089037405
PatchTST-Tuned,118,0.2651232854814885
PatchTST-Tuned,119,0.23451877206722
PatchTST-Tuned,120,0.2495375155960066
PatchTST-Tuned,121,0.24983164820877649
PatchTST-Tuned,122,0.24787646097172603
PatchTST-Tuned,123,0.2718141938276991
PatchTST-Tuned,124,0.2577668471341296
PatchTST-Tuned,125,0.23941421577379499
PatchTST-Tuned,126,0.24224778083460366
PatchTST-Tuned,127,0.24839744248582699
PatchTST-Tuned,128,0.2481025322208476
PatchTST-Tuned,129,0.3024152092692028
PatchTST-Tuned,130,0.28608547451464955
PatchTST-Tuned,131,0.27694619315989594
PatchTST-Tuned,132,0.32091042839130984
PatchTST-Tuned,133,0.3142948762640844
PatchTST-Tuned,134,0.3442966241482181
PatchTST-Tuned,135,0.27659180109146947
PatchTST-Tuned,136,0.2364281543544133
PatchTST-Tuned,137,0.2768291336595797
PatchTST-Tuned,138,0.2512851364034241
PatchTST-Tuned,139,0.2729186813881965
PatchTST-Tuned,140,0.3192629921005422
PatchTST-Tuned,141,0.26732691301249756
PatchTST-Tuned,142,0.2354159584353302
PatchTST-Tuned,143,0.24935571044659235
PatchTST-Tuned,144,0.24546518241643156
PatchTST-Tuned,145,0.24717693061838616
PatchTST-Tuned,146,0.27420846730172077
PatchTST-Tuned,147,0.260215831960419
PatchTST-Tuned,148,0.2407496369994561
PatchTST-Tuned,149,0.24171630652114354
PatchTST-Tuned,150,0.25218880050445214
PatchTST-Tuned,151,0.24360460067126302
PatchTST-Tuned,152,0.298118354123953
PatchTST-Tuned,153,0.27683572270627177
PatchTST-Tuned,154,0.27018778939660676
PatchTST-Tuned,155,0.3199891442245264
PatchTST-Tuned,156,0.30821851669899625
PatchTST-Tuned,157,0.34098050379630124
PatchTST-Tuned,158,0.272763394666712
PatchTST-Tuned,159,0.24042416217984836
PatchTST-Tuned,160,0.27167983751416525
PatchTST-Tuned,161,0.2538718598918562
PatchTST-Tuned,162,0.2625211195511633
PatchTST-Tuned,163,0.31394841399297174
PatchTST-Tuned,164,0.26923222765410837
PatchTST-Tuned,165,0.2336722993433054
PatchTST-Tuned,166,0.24930476022880596
PatchTST-Tuned,167,0.2458628306006317
PatchTST-Tuned,168,0.24951418873035214
SeasonalNaive,1,0.31018115942028984
SeasonalNaive,2,0.3630434782608696
SeasonalNaive,3,0.3496527777777778
SeasonalNaive,4,0.29719999999999996
SeasonalNaive,5,0.2549739130434783
SeasonalNaive,6,0.28359999999999996
SeasonalNaive,7,0.29223958333333333
SeasonalNaive,8,0.2969097222222222
SeasonalNaive,9,0.3149826388888889
SeasonalNaive,10,0.3052604166666667
SeasonalNaive,11,0.2892361111111111
SeasonalNaive,12,0.29411458333333335
SeasonalNaive,13,0.305
SeasonalNaive,14,0.30546874999999996
SeasonalNaive,15,0.3344021739130435
SeasonalNaive,16,0.352518115942029
SeasonalNaive,17,0.31384057971014495
SeasonalNaive,18,0.3550905797101449
SeasonalNaive,19,0.38255434782608694
SeasonalNaive,20,0.4233876811594203
SeasonalNaive,21,0.32584392014519054
SeasonalNaive,22,0.30330308529945554
SeasonalNaive,23,0.2763339382940109
SeasonalNaive,24,0.30543478260869567
SeasonalNaive,25,0.3060688405797101
SeasonalNaive,26,0.33421875
SeasonalNaive,27,0.3262434782608696
SeasonalNaive,28,0.3129391304347826
SeasonalNaive,29,0.2952521739130435
SeasonalNaive,30,0.31722222222222224
SeasonalNaive,31,0.3038194444444444
SeasonalNaive,32,0.3024131944444444
SeasonalNaive,33,0.2716840277777778
SeasonalNaive,34,0.3113194444444444
SeasonalNaive,35,0.3057465277777778
SeasonalNaive,36,0.2784201388888889
SeasonalNaive,37,0.320625
SeasonalNaive,38,0.31585069444444447
SeasonalNaive,39,0.34404513888888894
SeasonalNaive,40,0.35303819444444445
SeasonalNaive,41,0.3634201388888889
SeasonalNaive,42,0.39989583333333334
SeasonalNaive,43,0.36993043478260873
SeasonalNaive,44,0.35339130434782606
SeasonalNaive,45,0.32683478260869564
SeasonalNaive,46,0.28843478260869565
SeasonalNaive,47,0.32960069444444445
SeasonalNaive,48,0.29993055555555553
SeasonalNaive,49,0.34015625
SeasonalNaive,50,0.3482608695652174
SeasonalNaive,51,0.3726260869565217
SeasonalNaive,52,0.28897391304347825
SeasonalNaive,53,0.29868055555555556
SeasonalNaive,54,0.31946180555555553
SeasonalNaive,55,0.3052951388888889
SeasonalNaive,56,0.3002777777777778
SeasonalNaive,57,0.3344097222222222
SeasonalNaive,58,0.33947916666666667
SeasonalNaive,59,0.30421875
SeasonalNaive,60,0.3097569444444444
SeasonalNaive,61,0.3172395833333333
SeasonalNaive,62,0.29125
SeasonalNaive,63,0.31053819444444447
SeasonalNaive,64,0.36796875
SeasonalNaive,65,0.3979340277777778
SeasonalNaive,66,0.3602782608695652
SeasonalNaive,67,0.34078260869565213
SeasonalNaive,68,0.3884173913043478
SeasonalNaive,69,0.3263304347826087
SeasonalNaive,70,0.33114583333333336
SeasonalNaive,71,0.3871354166666667
SeasonalNaive,72,0.3391840277777778
SeasonalNaive,73,0.3061913043478261
SeasonalNaive,74,0.3264869565217391
SeasonalNaive,75,0.37878260869565217
SeasonalNaive,76,0.3324652777777778
SeasonalNaive,77,0.32743055555555556
SeasonalNaive,78,0.32664930555555555
SeasonalNaive,79,0.30493055555555554
SeasonalNaive,80,0.3211805555555556
SeasonalNaive,81,0.31048611111111113
SeasonalNaive,82,0.32253472222222224
SeasonalNaive,83,0.35534722222222226
SeasonalNaive,84,0.33182291666666663
SeasonalNaive,85,0.31602430555555555
SeasonalNaive,86,0.32559027777777777
SeasonalNaive,87,0.38006944444444446
SeasonalNaive,88,0.39663194444444444
SeasonalNaive,89,0.3369913043478261
SeasonalNaive,90,0.31730434782608696
SeasonalNaive,91,0.3474434782608696
SeasonalNaive,92,0.3730608695652174
SeasonalNaive,93,0.34293402777777776
SeasonalNaive,94,0.3606076388888889
SeasonalNaive,95,0.3415104166666667
SeasonalNaive,96,0.30551304347826086
SeasonalNaive,97,0.31857391304347826
SeasonalNaive,98,0.32182608695652176
SeasonalNaive,99,0.3665625
SeasonalNaive,100,0.30541666666666667
SeasonalNaive,101,0.28444444444444444
SeasonalNaive,102,0.30390625000000004
SeasonalNaive,103,0.31736111111111115
SeasonalNaive,104,0.2970659722222222
SeasonalNaive,105,0.31439236111111113
SeasonalNaive,106,0.38131944444444443
SeasonalNaive,107,0.3163020833333333
SeasonalNaive,108,0.28925347222222225
SeasonalNaive,109,0.3574479166666667
SeasonalNaive,110,0.35532986111111114
SeasonalNaive,111,0.41125
SeasonalNaive,112,0.3802956521739131
SeasonalNaive,113,0.31867826086956524
SeasonalNaive,114,0.3414260869565217
SeasonalNaive,115,0.3296
SeasonalNaive,116,0.39394097222222224
SeasonalNaive,117,0.3683854166666667
SeasonalNaive,118,0.3146701388888889
SeasonalNaive,119,0.31563478260869565
SeasonalNaive,120,0.3176521739130435
SeasonalNaive,121,0.3199826086956522
SeasonalNaive,122,0.35826388888888894
SeasonalNaive,123,0.3590451388888889
SeasonalNaive,124,0.29967013888888894
SeasonalNaive,125,0.27538194444444447
SeasonalNaive,126,0.3101736111111111
SeasonalNaive,127,0.3151388888888889
SeasonalNaive,128,0.3140277777777778
SeasonalNaive,129,0.34791666666666665
SeasonalNaive,130,0.36258680555555556
SeasonalNaive,131,0.3136979166666667
SeasonalNaive,132,0.31984375
SeasonalNaive,133,0.3249652777777778
SeasonalNaive,134,0.4122222222222222
SeasonalNaive,135,0.3700695652173913
SeasonalNaive,136,0.32921739130434785
SeasonalNaive,137,0.3243652173913043
SeasonalNaive,138,0.33587826086956524
SeasonalNaive,139,0.3245659722222222
SeasonalNaive,140,0.4134027777777778
SeasonalNaive,141,0.35418402777777774
SeasonalNaive,142,0.30511304347826085
SeasonalNaive,143,0.34389565217391305
SeasonalNaive,144,0.3223478260869565
SeasonalNaive,145,0.29666666666666663
SeasonalNaive,146,0.30571180555555555
SeasonalNaive,147,0.34814236111111113
SeasonalNaive,148,0.2699652777777778
SeasonalNaive,149,0.26430555555555557
SeasonalNaive,150,0.2845486111111111
SeasonalNaive,151,0.26578125
SeasonalNaive,152,0.34335069444444444
SeasonalNaive,153,0.33421875
SeasonalNaive,154,0.30505208333333333
SeasonalNaive,155,0.3434027777777778
SeasonalNaive,156,0.3296180555555555
SeasonalNaive,157,0.30597222222222226
SeasonalNaive,158,0.3391826086956522
SeasonalNaive,159,0.3184521739130435
SeasonalNaive,160,0.3476
SeasonalNaive,161,0.3046434782608695
SeasonalNaive,162,0.3190451388888889
SeasonalNaive,163,0.33480902777777777
SeasonalNaive,164,0.35392361111111115
SeasonalNaive,165,0.30396521739130433
SeasonalNaive,166,0.26429565217391304
SeasonalNaive,167,0.2982086956521739
SeasonalNaive,168,0.30477430555555557
Theta,1,0.24198401852883747
Theta,2,0.2749916183508992
Theta,3,0.2558575298840873
Theta,4,0.24567475915989664
Theta,5,0.2630709269020434
Theta,6,0.2745514370407298
Theta,7,0.2874372830136626
Theta,8,0.27686027626710924
Theta,9,0.30608757920501345
Theta,10,0.2547248623693353
Theta,11,0.27369763828797944
Theta,12,0.2666413605264061
Theta,13,0.2641819149103931
Theta,14,0.3134868533542337
Theta,15,0.31901760652336475
Theta,16,0.2846701771869126
Theta,17,0.289944718076069
Theta,18,0.2801198313869943
Theta,19,0.3370948123667201
Theta,20,0.30571130845202377
Theta,21,0.26882434917715997
Theta,22,0.2785483967692613
Theta,23,0.2647757864489124
Theta,24,0.2880288563595093
Theta,25,0.34703114134168195
Theta,26,0.28569587269043084
Theta,27,0.2726998942933784
Theta,28,0.28086170521319925
Theta,29,0.29548749004826974
Theta,30,0.28060784548464984
Theta,31,0.28244931021037184
Theta,32,0.27419881471735974
Theta,33,0.2556707481834955
Theta,34,0.27885771895723727
Theta,35,0.28667387477182044
Theta,36,0.2701351609228752
Theta,37,0.3192903988490332
Theta,38,0.32294348054289135
Theta,39,0.3116643942931212
Theta,40,0.3288695052756398
Theta,41,0.3258123523094876
Theta,42,0.33370575139303826
Theta,43,0.30427516859821707
Theta,44,0.2501164613845547
Theta,45,0.28029041067215177
Theta,46,0.2715441848055117
Theta,47,0.296549514112879
Theta,48,0.3211333301139373
Theta,49,0.29160781375719635
Theta,50,0.28613666197949683
Theta,51,0.2973098682946323
Theta,52,0.2682898992764124
Theta,53,0.29002938360913255
Theta,54,0.30118206361448496
Theta,55,0.28163979937293504
Theta,56,0.2656826892731371
Theta,57,0.27559792450743115
Theta,58,0.2803425725092651
Theta,59,0.2753323030024349
Theta,60,0.31136494912391094
Theta,61,0.31225213073770636
Theta,62,0.2873041424165655
Theta,63,0.30360852451568626
Theta,64,0.31017407689674614
Theta,65,0.3632017380061962
Theta,66,0.3092293545091057
Theta,67,0.29357785372925166
Theta,68,0.29040367803514294
Theta,69,0.29336301288765515
Theta,70,0.3150272002026259
Theta,71,0.33805888721030536
Theta,72,0.3129704034740572
Theta,73,0.2962105415570674
Theta,74,0.29417344892678565
Theta,75,0.3017289509413828
Theta,76,0.2952516760130744
Theta,77,0.2935671008937217
Theta,78,0.2883643903499652
Theta,79,0.28400133990665793
Theta,80,0.3033207573193262
Theta,81,0.3153609802160686
Theta,82,0.28333183040214943
Theta,83,0.3289358973475991
Theta,84,0.3606690540941857
Theta,85,0.31586502870984035
Theta,86,0.34663345613796454
Theta,87,0.3371840594957163
Theta,88,0.3652492618708776
Theta,89,0.30334518115830467
Theta,90,0.2825803317958748
Theta,91,0.28758989517792233
Theta,92,0.2911257374794358
Theta,93,0.28552374264717006
Theta,94,0.3300029709475875
Theta,95,0.3154402856211315
Theta,96,0.2883362115531063
Theta,97,0.30902030451247653
Theta,98,0.29831340109109555
Theta,99,0.30854059838143727
Theta,100,0.3083350928312894
Theta,101,0.2916915250929233
Theta,102,0.2789861324786283
Theta,103,0.2899785324403669
Theta,104,0.33233605863210525
Theta,105,0.299580473350851
Theta,106,0.34478302611322664
Theta,107,0.3220575859913024
Theta,108,0.2889628581985023
Theta,109,0.33763147738815585
Theta,110,0.30811544084693376
Theta,111,0.366857183478247
Theta,112,0.31256383113626834
Theta,113,0.27226537924296657
Theta,114,0.2892250643123756
Theta,115,0.2971721648065454
Theta,116,0.29617334089936315
Theta,117,0.33655248776783714
Theta,118,0.3018054443573191
Theta,119,0.30190331099080736
Theta,120,0.3041184810034919
Theta,121,0.28691473097253595
Theta,122,0.3229478370345877
Theta,123,0.29938116986670626
Theta,124,0.3010040950026425
Theta,125,0.2911526114262871
Theta,126,0.2855433238171884
Theta,127,0.3161797132837133
Theta,128,0.2874691550083382
Theta,129,0.34578310560223424
Theta,130,0.3135564370135159
Theta,131,0.27826865056273886
Theta,132,0.33022673083589443
Theta,133,0.3138807298107285
Theta,134,0.34458096718616316
Theta,135,0.3344724213360502
Theta,136,0.2806875284696904
Theta,137,0.3009524221427821
Theta,138,0.29811522710650507
Theta,139,0.28788005184406296
Theta,140,0.34030480245990913
Theta,141,0.29868235715452696
Theta,142,0.2734116236165929
Theta,143,0.3016109038969276
Theta,144,0.29661441221214696
Theta,145,0.3085142785238932
Theta,146,0.3064283738873512
Theta,147,0.299268808576983
Theta,148,0.2762337432004217
Theta,149,0.29340579753625484
Theta,150,0.29077571591808865
Theta,151,0.2845822598430594
Theta,152,0.33102592641138817
Theta,153,0.3036006308148393
Theta,154,0.28835843584238907
Theta,155,0.344681844666856
Theta,156,0.30782201988935937
Theta,157,0.3560097908884628
Theta,158,0.3146499336835887
Theta,159,0.2551305876603954
Theta,160,0.28654092628502614
Theta,161,0.2699188167436301
Theta,162,0.26103015937452334
Theta,163,0.31274413181075117
Theta,164,0.26927219070348435
Theta,165,0.27052609403604877
Theta,166,0.2617102492577217
Theta,167,0.27180359215150646
Theta,168,0.28694683635213314
